image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
1_Elderly-man-sitting-alone-at-home.jpg,not-fall,0.40773448,0.30201322,0.42402324,0.2681263,0.38980383,0.25509515,0.0,0.0,0.317693,0.23503023,0.37679353,0.42118955,0.21527906,0.40808234,0.44001752,0.66965353,0.33089533,0.7180659,0.44788432,0.46692207,0.4064771,0.55101013,0.27427548,0.835211,0.16496144,0.84799194,0.48836055,0.7783792,0.3902925,0.7950652,0.0,0.0,0.0,0.0
3053.jpg,not-fall,0.5691663,0.29005665,0.57944584,0.2659417,0.549019,0.26766872,0.0,0.0,0.5133671,0.29122257,0.57884705,0.3852402,0.49340764,0.40901825,0.6136028,0.5093807,0.5190264,0.5605141,0.61300707,0.50006485,0.5559041,0.5214978,0.61129296,0.61644375,0.5559344,0.64633083,0.735001,0.48708022,0.66717327,0.5182204,0.8042026,0.7046599,0.77299505,0.73103416
3053.jpg,not-fall,0.34314764,0.22996207,0.3436191,0.20931305,0.323915,0.20788968,0.0,0.0,0.27535048,0.22616106,0.33299276,0.3213335,0.24375166,0.3228243,0.45124155,0.3725689,0.33839908,0.38083148,0.5124361,0.3779087,0.46053147,0.33755705,0.32779378,0.63742864,0.26893684,0.65568954,0.44516793,0.40835208,0.38127038,0.43023407,0.47447264,0.7107299,0.46753618,0.72911894
3047.jpg,not-fall,0.52010757,0.24259186,0.5335352,0.20801242,0.50845325,0.21924424,0.59826285,0.16797471,0.0,0.0,0.74019855,0.21820122,0.54721665,0.31361482,0.90033084,0.32303402,0.56149966,0.5365413,0.8902309,0.42802805,0.5645165,0.72651845,0.79446566,0.645352,0.6696594,0.6711003,0.727736,0.9217048,0.6079495,0.93920195,0.0,0.0,0.0,0.0
images (13).jpeg,not-fall,0.39444625,0.31801525,0.40722972,0.30446705,0.37558097,0.30492887,0.419634,0.31312054,0.34010202,0.31385148,0.44845128,0.39687932,0.29630378,0.39505205,0.48476422,0.49575886,0.25594407,0.49020573,0.51481944,0.5872213,0.27906567,0.56985277,0.42681092,0.5914835,0.33072028,0.5934493,0.42874226,0.7443003,0.34474143,0.75102884,0.40405986,0.88027996,0.35101932,0.8934755
D1028_103_066_1200.jpg,not-fall,0.2295322,0.4420699,0.0,0.0,0.22683348,0.4207306,0.0,0.0,0.19319834,0.43522942,0.09522769,0.5472108,0.21060498,0.5676184,0.16349381,0.7024238,0.28375712,0.72749954,0.2623226,0.58567405,0.28218755,0.57382464,0.21848142,0.8227236,0.292405,0.859051,0.39957327,0.6055973,0.44973934,0.6279901,0.5116304,0.80145764,0.51543355,0.8026078
senior-man-standing-outside-house-5112779.jpg,not-fall,0.68329936,0.1585958,0.70934486,0.12286112,0.66234857,0.1333793,0.7522708,0.15484393,0.64409995,0.17376325,0.84698486,0.36438286,0.5970225,0.36470598,0.9096386,0.6141777,0.5060956,0.5451097,0.8702081,0.7730987,0.35357094,0.65363055,0.8002729,0.8642064,0.6337678,0.8526465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
images (22).jpeg,not-fall,0.23222943,0.38049972,0.0,0.0,0.22626948,0.34439623,0.0,0.0,0.16225976,0.348122,0.11661758,0.45977634,0.14455873,0.5486003,0.20050469,0.62698376,0.26314563,0.8153112,0.285201,0.59663165,0.31845126,0.6233704,0.25489587,0.7861287,0.27126285,0.8541044,0.45366794,0.5028051,0.4538312,0.56439203,0.49850193,0.8334515,0.5283478,0.80123407
focused_293497824-stock-photo-senior-woman-standing-couch-living.jpg,not-fall,0.2598726,0.29767734,0.26947564,0.28486523,0.2504357,0.2853898,0.28048244,0.29989687,0.23610179,0.29946154,0.28893542,0.3759697,0.21927273,0.37934282,0.31370813,0.4636115,0.23853992,0.48063418,0.31196788,0.44803667,0.29251584,0.46222904,0.29259217,0.5317144,0.24958472,0.54066503,0.3345297,0.6525527,0.31204104,0.6600697,0.36622348,0.8229714,0.37862834,0.8303145
1 (2).jpg,not-fall,0.33821,0.17112316,0.36908397,0.13729802,0.3249671,0.13890441,0.41368783,0.17177534,0.0,0.0,0.4551314,0.32726306,0.23304808,0.37856206,0.58223766,0.40561992,0.14230753,0.5302393,0.6644113,0.3821675,0.12206776,0.4484935,0.50363046,0.71368194,0.368756,0.7666014,0.6363601,0.7157034,0.52042997,0.7686445,0.8181647,0.85015416,0.7746071,0.86916286
rgb_0002.png,not-fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45273295,0.4046716,0.39012393,0.4738705,0.46497518,0.47426078,0.38157675,0.57050824,0.48478842,0.57279366,0.39264792,0.6280749,0.5070779,0.639592,0.41033298,0.63811964,0.46024472,0.6408922,0.42444038,0.7626343,0.47566098,0.76478726,0.4230303,0.8817295,0.45446768,0.88845056
60367113-relaxed-man-sitting-on-a-comfortable-couch-and-reading-a-book-at-home.jpg,not-fall,0.23370662,0.28065342,0.24643745,0.25449365,0.20211482,0.25686812,0.0,0.0,0.14148808,0.30289337,0.26818123,0.43381724,0.117172174,0.46510425,0.30173132,0.6309665,0.12059072,0.7115529,0.32770896,0.5886309,0.23631188,0.6293859,0.4279502,0.68397224,0.3327747,0.7521136,0.7112843,0.5502359,0.65360284,0.6203071,0.7845065,0.7206213,0.7928831,0.7890146
istockphoto-1208331223-1024x1024.jpg,not-fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36783436,0.31762618,0.30531827,0.38233072,0.4063836,0.37951988,0.38827112,0.38301158,0.544094,0.36473233,0.50839233,0.31908435,0.59294885,0.28801677,0.3232119,0.5678439,0.39395267,0.56935585,0.3050305,0.72750086,0.42273045,0.73245364,0.26828268,0.8765383,0.4025473,0.88644755
images (9).jpeg,not-fall,0.36102754,0.16909455,0.37170148,0.15900536,0.35461283,0.15653701,0.38439253,0.17111425,0.34400368,0.16417196,0.39811277,0.24066357,0.31218117,0.22695416,0.4282554,0.3022097,0.2533017,0.2622569,0.44846344,0.3350961,0.1912144,0.26299387,0.36843342,0.42181477,0.31669068,0.4156252,0.3668409,0.57704586,0.32083035,0.5714955,0.35498726,0.7354737,0.32769752,0.72777367
rgb_0174.png,not-fall,0.47942528,0.57696885,0.48816937,0.5682348,0.4727064,0.56263316,0.51382756,0.5479739,0.0,0.0,0.53869146,0.5674807,0.4624509,0.55392474,0.56522715,0.640228,0.43465692,0.6097823,0.557474,0.7003797,0.42977324,0.66872925,0.51620173,0.6663278,0.46766672,0.65689963,0.49569726,0.77508897,0.44610125,0.7610013,0.50623184,0.8692259,0.4587074,0.85061973
rgb_0160.png,not-fall,0.62463707,0.4554091,0.63057536,0.44834957,0.61882836,0.4483636,0.63952214,0.45588964,0.6099495,0.45719662,0.6481637,0.49631652,0.5991454,0.49448568,0.6693026,0.522677,0.5718083,0.5219473,0.66974926,0.50583875,0.5536203,0.5295544,0.6379294,0.5817961,0.60283613,0.5803667,0.6566987,0.5819016,0.58864003,0.57661265,0.68971676,0.6632548,0.59840584,0.6621845
3049.jpg,not-fall,0.66738075,0.20585659,0.6961326,0.18122055,0.6721133,0.17822939,0.7562755,0.23302585,0.0,0.0,0.7720775,0.4073413,0.6731363,0.3801179,0.6538472,0.56899965,0.5795489,0.5090392,0.47031462,0.57693225,0.48000038,0.51775324,0.662574,0.86200386,0.5967655,0.8246107,0.52865815,0.60465336,0.485898,0.5736125,0.41662446,0.86204904,0.4443392,0.8205063
AP_20110480735651-900x600-768x512-600x400.jpg,not-fall,0.0,0.0,0.0,0.0,0.0,0.0,0.7762146,0.26674652,0.8402372,0.26351452,0.7539581,0.34289876,0.8653828,0.34319782,0.7088021,0.47996593,0.88650656,0.50760853,0.66102237,0.6116533,0.89416677,0.6563111,0.76533866,0.62900037,0.8381078,0.6267296,0.7581349,0.87060827,0.8413091,0.86278427,0.0,0.0,0.0,0.0
AP_20110480735651-900x600-768x512-600x400.jpg,not-fall,0.14673127,0.38083443,0.1555265,0.34101272,0.12171196,0.34265122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rgb_0570.png,not-fall,0.6083652,0.40878946,0.0,0.0,0.6007173,0.39779675,0.0,0.0,0.5733586,0.40129587,0.592598,0.46346447,0.55196226,0.46883667,0.0,0.0,0.54951954,0.57439196,0.0,0.0,0.5665132,0.6524114,0.6008993,0.6304117,0.5740566,0.63718235,0.6205611,0.75163877,0.5888724,0.75881016,0.61625874,0.8755155,0.58276796,0.8834458
fall_img_11(1).png,not-fall,0.6521222,0.4386527,0.6597881,0.42563635,0.0,0.0,0.69435596,0.42538863,0.0,0.0,0.73518157,0.5094766,0.6759023,0.49637324,0.75600797,0.6468135,0.6769916,0.6040668,0.7535936,0.76236224,0.6654943,0.6739817,0.7167795,0.736098,0.6784626,0.7276795,0.7327654,0.8774265,0.690669,0.8719517,0.7267313,0.9871787,0.69958866,0.9787571
rgb_0001.png,not-fall,0.51728946,0.49744633,0.5282021,0.48157182,0.5064181,0.4791086,0.5492734,0.46589687,0.49121445,0.46237385,0.5688666,0.5251598,0.46981496,0.5217751,0.5818251,0.63102096,0.44862682,0.61919487,0.5760704,0.7272625,0.4501829,0.70269,0.54167837,0.70086986,0.47808313,0.69834614,0.54073566,0.7969745,0.4755947,0.7956838,0.5294496,0.88555235,0.49228185,0.88375866
excited-millennial-businesswoman-relax-listening-to-music-headset-workplace-happy-female-worker-dance-rhythm-office-chair-122984569.jpg,not-fall,0.49396476,0.3455591,0.5059531,0.3057267,0.48487505,0.31610426,0.5686408,0.27629015,0.0,0.0,0.71946996,0.42829514,0.48151067,0.4263957,0.8634201,0.620426,0.3805368,0.58589023,0.9124609,0.43551975,0.33670762,0.42544758,0.0,0.0,0.5127805,0.86376476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
images (20).jpeg,not-fall,0.30611765,0.31658113,0.3290519,0.292677,0.29387936,0.29265305,0.36786753,0.32597098,0.0,0.0,0.41225332,0.50245535,0.24245375,0.45130196,0.4270365,0.68530494,0.13992299,0.4278637,0.37981704,0.80027664,0.109997146,0.24849279,0.37095326,0.8931067,0.25482893,0.872045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060.jpg,not-fall,0.5249758,0.12953396,0.5485977,0.11547615,0.50389624,0.115448706,0.5825971,0.122528814,0.47320545,0.12190753,0.64065456,0.20728545,0.41569713,0.20615105,0.71575326,0.30499324,0.3404908,0.30622235,0.69784385,0.39123243,0.32933196,0.40944934,0.5900998,0.41855523,0.449379,0.4167051,0.57783616,0.5869576,0.44870508,0.5832288,0.5567033,0.74514127,0.4660597,0.7431838
3048.jpg,not-fall,0.61026156,0.2658148,0.62842274,0.25098118,0.0,0.0,0.6738382,0.29681325,0.0,0.0,0.68885213,0.4097925,0.6955595,0.4043263,0.56249034,0.514284,0.0,0.0,0.3979393,0.6614199,0.0,0.0,0.7371809,0.70997953,0.76248115,0.69230336,0.52605927,0.553621,0.6754889,0.53187066,0.3909555,0.8087409,0.6459443,0.75741225
images (24).jpeg,not-fall,0.7733415,0.27714223,0.7979684,0.27734014,0.775402,0.2560733,0.80529356,0.34746054,0.0,0.0,0.7076724,0.4822392,0.70933044,0.44452918,0.55722094,0.62371427,0.58970106,0.602436,0.5037469,0.4813836,0.5321595,0.47869277,0.48063216,0.59361225,0.47587153,0.54091775,0.23050788,0.5350841,0.245014,0.4855119,0.14244615,0.52749234,0.1330642,0.472319
3058.jpg,not-fall,0.22240101,0.596094,0.21632777,0.5666653,0.20259511,0.59854746,0.23661952,0.55076104,0.20499429,0.62463725,0.33798915,0.5456022,0.3308019,0.6658199,0.3902372,0.5843217,0.4048906,0.7664799,0.3475165,0.537487,0.31480518,0.69614667,0.660245,0.573389,0.64743567,0.6528036,0.8144958,0.57430494,0.82672465,0.6556466,0.0,0.0,0.0,0.0
8be690aebe35a3afb2e9aeb82cc607b76b1052b8.jpg,not-fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32122684,0.4434106,0.20906743,0.5081056,0.34595248,0.48648164,0.17312543,0.57407963,0.425061,0.47805643,0.20967875,0.5541102,0.44215053,0.39513683,0.21761301,0.6506456,0.30648488,0.645701,0.19911936,0.76442766,0.29656997,0.76616764,0.1724886,0.8741982,0.277791,0.88196063
inline_image_preview.jpg,not-fall,0.53378165,0.238021,0.54960096,0.21226828,0.5298775,0.21066785,0.5884524,0.22785294,0.0,0.0,0.6408079,0.3521185,0.51850873,0.33583143,0.62845975,0.5418908,0.4669944,0.4370443,0.5181336,0.51340765,0.4968224,0.3007568,0.59112275,0.65880597,0.5111161,0.63633865,0.48508295,0.6031168,0.4096977,0.5868449,0.43156132,0.95023906,0.39317927,0.9166409
girl-kitchen-short-shorts-sexy-55357539.jpg,not-fall,0.48991013,0.24969783,0.50940955,0.22578688,0.47908765,0.22947232,0.5475299,0.24584402,0.0,0.0,0.5667169,0.39459226,0.47297418,0.38254383,0.56813055,0.60424185,0.4698971,0.5579326,0.5750219,0.7824476,0.44163403,0.6561652,0.49057084,0.75072783,0.4248906,0.7337554,0.45358944,0.99345654,0.0,0.0,0.0,0.0,0.0,0.0
images (19).jpeg,not-fall,0.35193983,0.19969957,0.35776743,0.18473622,0.34146512,0.18334085,0.0,0.0,0.3168246,0.18650526,0.36621994,0.27573723,0.30667776,0.27484292,0.38912672,0.37019318,0.3354003,0.38200423,0.39795282,0.37656182,0.3760374,0.3871954,0.3688032,0.5177249,0.329005,0.5186865,0.3628817,0.6995979,0.33164147,0.7013475,0.3384543,0.8810341,0.3194601,0.8788944
gettyimages-1077393686-612x612.jpg,not-fall,0.49882308,0.313536,0.5147781,0.3002687,0.47973484,0.2997455,0.5306719,0.30558494,0.44282287,0.30339047,0.5633607,0.38661528,0.39342797,0.38286424,0.58575326,0.49321768,0.3478039,0.49523222,0.5929893,0.5682206,0.3372945,0.59301215,0.5336993,0.5669831,0.42761514,0.56624424,0.51750064,0.72762775,0.42891684,0.7288551,0.47164434,0.8738498,0.43156496,0.8816205
download (8).jpeg,not-fall,0.5422736,0.19912305,0.5577019,0.18697481,0.5390815,0.183781,0.5864536,0.2161633,0.0,0.0,0.6373391,0.30421972,0.51409805,0.28687587,0.7357855,0.3170702,0.42907658,0.31722948,0.8329604,0.31197304,0.3839752,0.36387768,0.5740351,0.5263439,0.5075484,0.50078714,0.4107,0.5837475,0.37525806,0.557167,0.34864226,0.8037138,0.35449463,0.7779027
healthy-diet-during-pregnancy-young-260nw-1928465444.jpg,not-fall,0.5319786,0.19006431,0.5604122,0.16218635,0.52395505,0.16033658,0.61318326,0.18155673,0.0,0.0,0.66515195,0.33116227,0.47863045,0.33395782,0.6955951,0.575292,0.4365123,0.5529739,0.6253923,0.4772612,0.39771444,0.3839348,0.5724614,0.70650357,0.45285624,0.68382335,0.4219766,0.6851928,0.3048181,0.66435575,0.403767,0.810024,0.3477781,0.7698339
3059.jpg,not-fall,0.38064593,0.24300076,0.39585522,0.22925836,0.3605544,0.2303525,0.40786782,0.2376671,0.31567976,0.23685661,0.46368733,0.30777144,0.25147337,0.30969018,0.59880424,0.36389366,0.1317355,0.3308839,0.71022266,0.40709817,0.12623584,0.27306402,0.5161791,0.51217324,0.39058632,0.5249463,0.52901787,0.68858135,0.44079852,0.7103411,0.5798582,0.86594194,0.5197713,0.8770089
rgb_0164.png,not-fall,0.62165415,0.45826498,0.6280021,0.45140946,0.61622006,0.4517524,0.63701665,0.45797747,0.60780513,0.45882854,0.6467196,0.49768326,0.59287155,0.4966629,0.67326015,0.53891957,0.56893575,0.52787393,0.68419063,0.5782239,0.5606853,0.56128097,0.6461759,0.57039076,0.6141603,0.5730543,0.6647555,0.5858541,0.63562524,0.5871349,0.6951377,0.65782505,0.6769095,0.6600333
fall_img_1(1).png,not-fall,0.65106094,0.26078275,0.6584259,0.25048295,0.6441783,0.25239474,0.6727141,0.25521043,0.6375619,0.26040283,0.6930707,0.31250957,0.6276186,0.32219663,0.71765435,0.37770128,0.61630774,0.39046767,0.71716607,0.44879538,0.6079062,0.44760635,0.6825836,0.4514553,0.6404723,0.45420808,0.6850165,0.5546362,0.6370011,0.55879766,0.6891534,0.6515468,0.6498063,0.65383184
istockphoto-1286500630-640x640.jpg,not-fall,0.5863451,0.21374942,0.59870523,0.19497992,0.5760273,0.19764493,0.62105155,0.20835178,0.0,0.0,0.6418798,0.29602823,0.5585713,0.29603967,0.71047986,0.17749545,0.5566351,0.18971735,0.75337505,0.025474293,0.57289386,0.045782767,0.5968494,0.62088555,0.53394103,0.61801225,0.62379086,0.8642056,0.5255712,0.86689717,0.6546025,1.0,0.0,0.0
download (11).jpeg,not-fall,0.6434645,0.15334773,0.65935856,0.13292384,0.61614645,0.12121116,0.0,0.0,0.56939334,0.17160657,0.7412473,0.39929765,0.5431457,0.39446163,0.8010676,0.58784413,0.53995943,0.6565475,0.811301,0.4782686,0.59257627,0.70175254,0.8051914,0.8894852,0.66603076,0.8995111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
download (11).jpeg,not-fall,0.82853216,0.43625474,0.0,0.0,0.82038957,0.42274797,0.0,0.0,0.0,0.0,0.8155951,0.48868468,0.77891654,0.495018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photo-1527237545644-c3d2a74ede9f.jpeg,not-fall,0.0,0.0,0.0,0.0,0.0,0.0,0.47810793,0.27553573,0.53060013,0.2739384,0.45077902,0.33930454,0.5840923,0.33642307,0.40047726,0.42008805,0.6205799,0.4275468,0.37452787,0.5034628,0.63735306,0.51373863,0.45900595,0.50408477,0.5518711,0.5011365,0.43199307,0.6325174,0.56978106,0.6285919,0.42379022,0.772034,0.55962396,0.7636033
fall-10-cam0-rgb-001(1).png,not-fall,0.7812855,0.34061214,0.7905637,0.32327136,0.78280413,0.32608634,0.8299674,0.3212208,0.0,0.0,0.86917865,0.41026804,0.80538446,0.40901554,0.83206403,0.54327947,0.7588359,0.51971495,0.7139064,0.5844524,0.68647957,0.5719057,0.8176721,0.62973744,0.7775283,0.6084236,0.66064173,0.64936924,0.6362176,0.6303033,0.67575634,0.8541144,0.68023694,0.83588153
600-03152868em-young-woman-sitting-on-park-bench-reading-a-book-stock-photo.jpg,not-fall,0.3245417,0.27044544,0.35416248,0.2517551,0.30300686,0.25126556,0.41102874,0.25518003,0.28600764,0.2525152,0.48696557,0.33929607,0.2517939,0.3332204,0.531638,0.46769178,0.14120546,0.43057126,0.3862895,0.4667568,0.18040137,0.4082589,0.5213508,0.56152457,0.36985877,0.5650093,0.5921588,0.7084196,0.4751767,0.7043221,0.6479254,0.86047417,0.55635756,0.8489265
shutterstock_587404685.jpg,not-fall,0.36322424,0.21940404,0.37819576,0.16638945,0.34389877,0.18493983,0.4328111,0.14756025,0.0,0.0,0.5463868,0.32534394,0.3647841,0.3475367,0.50780386,0.6294368,0.3187625,0.6077219,0.3921653,0.49211174,0.29725558,0.506428,0.57095337,0.7733955,0.45055038,0.7703677,0.48051202,0.58841354,0.33511373,0.5941515,0.36997023,0.81845343,0.29692167,0.86423284
lonely-senior-man-sitting-on-sofa-indoors-at-christmas-solitude-concept-2D57X09.jpg,not-fall,0.76080775,0.49482256,0.77661985,0.47303015,0.7387377,0.46586078,0.0,0.0,0.6675208,0.4715337,0.7768276,0.5895255,0.5517171,0.53890204,0.8609642,0.7390337,0.5704719,0.68252975,0.84081316,0.65882605,0.76520425,0.65179354,0.5298843,0.888129,0.3753422,0.8502725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rgb_0629.png,not-fall,0.7441849,0.5494423,0.75042164,0.53873545,0.0,0.0,0.77354515,0.54890317,0.0,0.0,0.792834,0.61939156,0.7759994,0.59761983,0.76488495,0.7249125,0.0,0.0,0.71376514,0.75930023,0.70936733,0.6654123,0.7621335,0.7508546,0.75369424,0.73066354,0.662349,0.7355564,0.66025096,0.7186766,0.64659226,0.8528328,0.66042763,0.8378361
images (26).jpeg,not-fall,0.56724596,0.38361177,0.58983296,0.37137887,0.5444217,0.3693336,0.6176546,0.38723734,0.5144177,0.38537356,0.66842216,0.46243152,0.46531785,0.45041013,0.7607622,0.5145731,0.3444408,0.4808693,0.8328659,0.50962275,0.26488262,0.45784765,0.566337,0.6189154,0.44212025,0.6090342,0.50397116,0.6415188,0.3619131,0.63452417,0.4507855,0.7929811,0.33229834,0.79283404
3029.jpg,not-fall,0.45211026,0.3390172,0.47719154,0.3225083,0.42928562,0.31967545,0.50918466,0.33367375,0.39792046,0.32562512,0.56107277,0.4166828,0.34678426,0.40499994,0.60430104,0.5269257,0.30531153,0.5182064,0.5854539,0.5622876,0.4301206,0.5523013,0.5214055,0.59774154,0.3919674,0.59830356,0.55242556,0.6588885,0.4732068,0.66154987,0.4568423,0.8807543,0.4737346,0.88492054
3001.jpg,not-fall,0.59308887,0.35745534,0.606038,0.3240652,0.58026874,0.3157038,0.0,0.0,0.5392827,0.29137823,0.633569,0.4740774,0.46558076,0.47396824,0.65694445,0.68221545,0.43149713,0.71479434,0.66790026,0.8639937,0.47625813,0.8420909,0.6206307,0.9037489,0.5053449,0.9151407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3015.jpg,not-fall,0.25160408,0.27265897,0.24824359,0.2539691,0.22782981,0.25210276,0.0,0.0,0.17581284,0.28642035,0.23725565,0.4182751,0.1701296,0.44126812,0.3781505,0.55740315,0.20512415,0.64141476,0.543708,0.5628783,0.43469602,0.6391582,0.40453675,0.6599697,0.36746776,0.7167117,0.6150548,0.45575318,0.6059886,0.50551397,0.74323934,0.5456919,0.7429253,0.59017897
rgb_0510.png,not-fall,0.15369818,0.3682712,0.15852502,0.35979372,0.0,0.0,0.17987415,0.37162438,0.0,0.0,0.18425636,0.43840602,0.21804719,0.42266962,0.17664851,0.53629035,0.23711519,0.49569196,0.16571008,0.61366975,0.0,0.0,0.19840145,0.5891559,0.22906046,0.5815009,0.16453452,0.69039845,0.2359643,0.6813663,0.14891848,0.80703354,0.25847882,0.78450066
87-year-old-elderly-man-living-alone-stood-in-his-hallway-england-united-kingdom-2AJRA2H.jpg,not-fall,0.61697537,0.44317186,0.6160505,0.42642748,0.61099124,0.42985743,0.63880587,0.39525577,0.0,0.0,0.715998,0.4362195,0.63813424,0.44069493,0.74014807,0.5761096,0.6199586,0.54778975,0.65346736,0.6327962,0.58506787,0.61916983,0.75530994,0.64523995,0.7013325,0.6434771,0.7566763,0.8367427,0.68848175,0.8285839,0.0,0.0,0.0,0.0
simple-things-that-will-make-you-happier-at-home-hero-720x500.jpg,not-fall,0.37580025,0.35511413,0.3990529,0.31169862,0.34916198,0.3114315,0.42679223,0.30935848,0.0,0.0,0.44810233,0.4983753,0.30973577,0.4741458,0.39839938,0.8046602,0.29495412,0.75190437,0.25633204,0.6136185,0.23156084,0.66841495,0.389512,0.937749,0.2996237,0.90469193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3014.jpg,not-fall,0.24055275,0.3916747,0.25664228,0.32446632,0.2015128,0.3635757,0.30673406,0.2933552,0.17187572,0.3760723,0.4348147,0.43667728,0.17875044,0.5144049,0.6088873,0.68193793,0.10557101,0.6814334,0.71743464,0.8934759,0.15983614,0.5410146,0.58501995,0.854247,0.42964852,0.91919273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000.jpg,not-fall,0.5372806,0.13003808,0.5667303,0.10581233,0.50351304,0.111545,0.6130915,0.113857344,0.45491958,0.13010032,0.67868716,0.23466875,0.37908593,0.24386004,0.63098794,0.37908435,0.32949033,0.3981016,0.46290684,0.4104021,0.35689682,0.5226247,0.58460236,0.47143573,0.38716218,0.46961847,0.48655018,0.58666354,0.2782405,0.5865632,0.49223533,0.7609164,0.39230514,0.78657573
3028.jpg,not-fall,0.43951273,0.17511581,0.45657393,0.15199143,0.4239193,0.14951922,0.47957397,0.16546196,0.40032998,0.16018562,0.5085169,0.2718403,0.35183915,0.27223167,0.5238194,0.44745374,0.36226082,0.47138733,0.5222743,0.48324177,0.47420466,0.51205325,0.4832891,0.5092832,0.37094074,0.51973534,0.57458305,0.51448554,0.39607823,0.5311737,0.5874488,0.78377676,0.4242134,0.80473423
6108-06166217en_Masterfile.jpg,not-fall,0.51808435,0.17990054,0.5421195,0.16628473,0.50102615,0.16500567,0.5761233,0.17658699,0.48460123,0.17318715,0.61328965,0.26376006,0.4556324,0.25863945,0.63954014,0.38310614,0.39988932,0.35667926,0.6053478,0.4703872,0.32413113,0.41222152,0.5539116,0.4738344,0.47241575,0.46912736,0.46169752,0.6508327,0.49234718,0.64911836,0.39291796,0.8302261,0.539622,0.825443
images (21).jpeg,not-fall,0.3361238,0.1818995,0.35183236,0.13765445,0.30104604,0.15491678,0.37999502,0.14156513,0.2553548,0.18016855,0.44850492,0.30674842,0.20745113,0.35255685,0.5267224,0.5597237,0.16489398,0.6390433,0.6427164,0.7035725,0.20869184,0.76083994,0.46838123,0.73730356,0.29911956,0.78073454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSOCZKI7XBCYFGPGCCJ6ASI5PU.jpg,not-fall,0.4523877,0.340975,0.0,0.0,0.4425362,0.3077103,0.0,0.0,0.40319937,0.29576865,0.39515442,0.4109766,0.34299174,0.41253212,0.44754234,0.5453564,0.35502505,0.5561453,0.46699664,0.5019938,0.41857573,0.43738505,0.4142731,0.71816516,0.38218772,0.74853384,0.58482015,0.6003456,0.5567027,0.6266172,0.7223873,0.82986337,0.73105,0.8340965
images (23).jpeg,not-fall,0.2586782,0.24927102,0.26713395,0.21877863,0.23484513,0.22124314,0.0,0.0,0.18061154,0.2342182,0.26126707,0.34698945,0.15789819,0.39499044,0.34563842,0.5271697,0.17577519,0.6364476,0.4105584,0.51003677,0.27530247,0.4987913,0.36819634,0.6486572,0.3055173,0.7074503,0.5620451,0.6217845,0.5336264,0.68709904,0.0,0.0,0.0,0.0
3016.jpg,not-fall,0.5090093,0.23682821,0.51816946,0.21763085,0.49429038,0.21965127,0.5267385,0.23258176,0.47207454,0.23931216,0.5640484,0.3162663,0.44282326,0.34539598,0.66586035,0.3390694,0.4063789,0.45037726,0.7460837,0.3327914,0.382275,0.5308551,0.5653104,0.5473442,0.5026614,0.5628362,0.5493011,0.5634388,0.53211695,0.57634056,0.5316434,0.831635,0.5945891,0.8452979
fall_img_1.png,not-fall,0.65106094,0.26078275,0.6584259,0.25048295,0.6441783,0.25239474,0.6727141,0.25521043,0.6375619,0.26040283,0.6930707,0.31250957,0.6276186,0.32219663,0.71765435,0.37770128,0.61630774,0.39046767,0.71716607,0.44879538,0.6079062,0.44760635,0.6825836,0.4514553,0.6404723,0.45420808,0.6850165,0.5546362,0.6370011,0.55879766,0.6891534,0.6515468,0.6498063,0.65383184
3002.jpg,not-fall,0.503884,0.3769773,0.51639134,0.36413455,0.496633,0.35186595,0.5222043,0.37782052,0.47302014,0.35048556,0.5337509,0.4524134,0.4255423,0.4336316,0.58028895,0.5085219,0.37635335,0.5046064,0.5918558,0.50815743,0.3529069,0.5269265,0.50202745,0.64276224,0.44210157,0.63333654,0.45925942,0.6104592,0.43897012,0.5924822,0.430552,0.86490613,0.48643434,0.8273754
